x,y,z,Primary_SGDID
94.278,112.712,4.329,
,,,
94.278,112.712,4.329,S000033743
94.138,112.734,4.276666666666666,S000033743
,,,S000033743
94.138,112.734,4.276666666666666,S000006636
93.998,112.756,4.224333333333333,S000006636
,,,S000006636
93.998,112.756,4.224333333333333,S000033745
93.858,112.778,4.172,S000033745
,,,S000033745
93.858,112.778,4.172,S000033744
93.437,112.846,4.019,S000033744
,,,S000033744
93.437,112.846,4.019,
93.015,112.916,3.87,
,,,
93.015,112.916,3.87,S000006719
92.87366666666668,112.93966666666668,3.8216666666666663,S000006719
,,,S000006719
92.87366666666668,112.93966666666668,3.8216666666666663,S000006795
92.73233333333332,112.96333333333332,3.773333333333333,S000006795
,,,S000006795
92.73233333333332,112.96333333333332,3.773333333333333,S000032337
92.591,112.987,3.725,S000032337
,,,S000032337
92.591,112.987,3.725,S000006793
92.166,113.061,3.584,S000006793
,,,S000006793
92.166,113.061,3.584,S000000075
91.74,113.137,3.447,S000000075
,,,S000000075
91.74,113.137,3.447,
91.313,113.214,3.314,
,,,
91.313,113.214,3.314,S000000076
90.884,113.293,3.185,S000000076
,,,S000000076
90.884,113.293,3.185,
90.454,113.373,3.063,
,,,
90.454,113.373,3.063,
90.024,113.453,2.952,
,,,
90.024,113.453,2.952,S000000077
89.594,113.532,2.852,S000000077
,,,S000000077
89.594,113.532,2.852,S000000078
89.378,113.5715,2.8075,S000000078
,,,S000000078
89.378,113.5715,2.8075,S000001821
89.162,113.611,2.763,S000001821
,,,S000001821
89.162,113.611,2.763,
88.731,113.689,2.685,
,,,
88.731,113.689,2.685,S000000079
88.298,113.767,2.617,S000000079
,,,S000000079
88.298,113.767,2.617,
87.866,113.844,2.561,
,,,
87.866,113.844,2.561,S000006794
87.432,113.921,2.516,S000006794
,,,S000006794
87.432,113.921,2.516,
86.998,113.998,2.481,
,,,
86.998,113.998,2.481,S000000080
86.564,114.073,2.458,S000000080
,,,S000000080
86.564,114.073,2.458,
86.129,114.149,2.446,
,,,
86.129,114.149,2.446,
85.693,114.224,2.444,
,,,
85.693,114.224,2.444,
85.257,114.299,2.453,
,,,
85.257,114.299,2.453,S000000081
85.039,114.336,2.4635,S000000081
,,,S000000081
85.039,114.336,2.4635,S000028595
84.821,114.373,2.474,S000028595
,,,S000028595
84.821,114.373,2.474,
84.384,114.446,2.505,
,,,
84.384,114.446,2.505,
83.946,114.519,2.547,
,,,
83.946,114.519,2.547,
83.508,114.592,2.6,
,,,
83.508,114.592,2.6,
83.069,114.664,2.665,
,,,
83.069,114.664,2.665,
82.63,114.736,2.74,
,,,
82.63,114.736,2.74,
82.19,114.808,2.826,
,,,
82.19,114.808,2.826,
81.756,114.867,2.917,
,,,
81.756,114.867,2.917,
81.333,114.903,3.007,
,,,
81.333,114.903,3.007,
80.922,114.916,3.096,
,,,
80.922,114.916,3.096,
80.521,114.906,3.185,
,,,
80.521,114.906,3.185,
80.132,114.872,3.273,
,,,
80.132,114.872,3.273,
79.755,114.815,3.36,
,,,
79.755,114.815,3.36,
79.388,114.734,3.446,
,,,
79.388,114.734,3.446,
79.034,114.631,3.531,
,,,
79.034,114.631,3.531,
78.69,114.504,3.616,
,,,
78.69,114.504,3.616,
78.358,114.353,3.699,
,,,
78.358,114.353,3.699,
78.037,114.18,3.782,
,,,
78.037,114.18,3.782,S000000083
77.727,113.983,3.864,S000000083
,,,S000000083
77.727,113.983,3.864,
77.429,113.763,3.945,
,,,
77.429,113.763,3.945,
77.142,113.519,4.025,
,,,
77.142,113.519,4.025,
76.867,113.253,4.105,
,,,
76.867,113.253,4.105,S000000084
76.603,112.962,4.184,S000000084
,,,S000000084
76.603,112.962,4.184,
76.35,112.649,4.261,
,,,
76.35,112.649,4.261,
76.108,112.312,4.338,
,,,
76.108,112.312,4.338,
75.878,111.952,4.415,
,,,
75.878,111.952,4.415,
75.66,111.569,4.49,
,,,
75.66,111.569,4.49,
75.446,111.174,4.565,
,,,
75.446,111.174,4.565,
75.233,110.779,4.64,
,,,
75.233,110.779,4.64,
75.02,110.384,4.715,
,,,
75.02,110.384,4.715,
74.807,109.989,4.789,
,,,
74.807,109.989,4.789,S000000085
74.593,109.594,4.864,S000000085
,,,S000000085
74.593,109.594,4.864,
74.38,109.199,4.938,
,,,
74.38,109.199,4.938,S000006791
74.167,108.805,5.013,S000006791
,,,S000006791
74.167,108.805,5.013,
73.953,108.41,5.087,
,,,
73.953,108.41,5.087,
73.74,108.015,5.162,
,,,
73.74,108.015,5.162,
73.526,107.62,5.236,
,,,
73.526,107.62,5.236,
73.312,107.225,5.31,
,,,
73.312,107.225,5.31,
73.099,106.83,5.384,
,,,
73.099,106.83,5.384,
72.885,106.436,5.458,
,,,
72.885,106.436,5.458,
72.671,106.041,5.532,
,,,
72.671,106.041,5.532,
72.457,105.646,5.606,
,,,
72.457,105.646,5.606,S000121256
72.243,105.251,5.68,S000121256
,,,S000121256
72.243,105.251,5.68,S000178038
72.029,104.857,5.753,S000178038
,,,S000178038
72.029,104.857,5.753,
71.815,104.462,5.827,
,,,
71.815,104.462,5.827,
71.601,104.067,5.901,
,,,
71.601,104.067,5.901,
71.387,103.672,5.974,
,,,
71.387,103.672,5.974,S000000086
71.173,103.298,6.046,S000000086
,,,S000000086
71.173,103.298,6.046,S000000087
70.96,102.963,6.113,S000000087
,,,S000000087
70.96,102.963,6.113,
70.746,102.667,6.177,
,,,
70.746,102.667,6.177,
70.534,102.412,6.237,
,,,
70.534,102.412,6.237,
70.321,102.196,6.294,
,,,
70.321,102.196,6.294,
70.109,102.02,6.346,
,,,
70.109,102.02,6.346,
69.897,101.883,6.395,
,,,
69.897,101.883,6.395,S000000089
69.685,101.786,6.44,S000000089
,,,S000000089
69.685,101.786,6.44,
69.474,101.73,6.481,
,,,
69.474,101.73,6.481,
69.263,101.712,6.518,
,,,
69.263,101.712,6.518,S000002144
69.053,101.735,6.552,S000002144
,,,S000002144
69.053,101.735,6.552,
68.843,101.797,6.581,
,,,
68.843,101.797,6.581,
68.633,101.899,6.607,
,,,
68.633,101.899,6.607,
68.423,102.041,6.629,
,,,
68.423,102.041,6.629,S000000091
68.214,102.222,6.647,S000000091
,,,S000000091
68.214,102.222,6.647,
68.006,102.443,6.662,
,,,
68.006,102.443,6.662,S000121257
67.797,102.704,6.672,S000121257
,,,S000121257
67.797,102.704,6.672,
67.589,103.005,6.679,
,,,
67.589,103.005,6.679,
67.382,103.345,6.682,
,,,
67.382,103.345,6.682,S000000092
67.174,103.725,6.681,S000000092
,,,S000000092
67.174,103.725,6.681,S000000093
66.944,104.169,6.678,S000000093
,,,S000000093
66.944,104.169,6.678,S000000094
66.714,104.613,6.675,S000000094
,,,S000000094
66.714,104.613,6.675,
66.254,105.501,6.669,
,,,
66.254,105.501,6.669,S000000095
65.794,106.389,6.664,S000000095
,,,S000000095
65.794,106.389,6.664,S000028938
65.62125,106.723,6.66175,S000028938
,,,S000028938
65.62125,106.723,6.66175,S000028939
65.4485,107.057,6.6595,S000028939
,,,S000028939
65.4485,107.057,6.6595,S000028937
65.27574999999999,107.391,6.65725,S000028937
,,,S000028937
65.27574999999999,107.391,6.65725,S000002145
65.103,107.725,6.655,S000002145
,,,S000002145
106.366,132.803,104.653,S000178039
106.4905,132.3745,104.4275,S000178039
,,,S000178039
106.4905,132.3745,104.4275,S000028599
106.615,131.946,104.202,S000028599
,,,S000028599
106.615,131.946,104.202,S000002153
106.863,131.089,103.751,S000002153
,,,S000002153
106.863,131.089,103.751,S000002152
107.111,130.231,103.3,S000002152
,,,S000002152
107.111,130.231,103.3,S000006647
107.0489375,130.44537499999998,103.4126875,S000006647
,,,S000006647
107.0489375,130.44537499999998,103.4126875,S000002150
106.986875,130.65975,103.525375,S000002150
,,,S000002150
106.986875,130.65975,103.525375,S000035859
106.9248125,130.874125,103.6380625,S000035859
,,,S000035859
106.9248125,130.874125,103.6380625,S000006798
106.86275,131.0885,103.75075,S000006798
,,,S000006798
106.86275,131.0885,103.75075,S000000204
106.8006875,131.302875,103.8634375,S000000204
,,,S000000204
106.8006875,131.302875,103.8634375,S000007229
106.738625,131.51725,103.976125,S000007229
,,,S000007229
106.738625,131.51725,103.976125,S000028869
106.6765625,131.731625,104.0888125,S000028869
,,,S000028869
106.6765625,131.731625,104.0888125,S000028868
106.6145,131.946,104.2015,S000028868
,,,S000028868
106.6145,131.946,104.2015,S000006800
106.5524375,132.160375,104.3141875,S000006800
,,,S000006800
106.5524375,132.160375,104.3141875,S000007592
106.490375,132.37475,104.426875,S000007592
,,,S000007592
106.490375,132.37475,104.426875,S000035755
106.4283125,132.589125,104.5395625,S000035755
,,,S000035755
106.4283125,132.589125,104.5395625,S000006799
106.36625,132.8035,104.65225,S000006799
,,,S000006799
106.36625,132.8035,104.65225,S000028870
106.3041875,133.017875,104.7649375,S000028870
,,,S000028870
106.3041875,133.017875,104.7649375,S000028867
106.242125,133.23225,104.877625,S000028867
,,,S000028867
106.242125,133.23225,104.877625,S000178040
106.1800625,133.446625,104.9903125,S000178040
,,,S000178040
106.1800625,133.446625,104.9903125,S000002151
106.118,133.661,105.103,S000002151
,,,S000002151
106.118,133.661,105.103,S000000203
106.683,131.7105,104.0775,S000000203
,,,S000000203
106.683,131.7105,104.0775,S000000202
107.248,129.76,103.052,S000000202
,,,S000000202
107.248,129.76,103.052,
107.361,129.39,102.85,
,,,
107.361,129.39,102.85,
107.477,129.061,102.656,
,,,
107.477,129.061,102.656,
107.595,128.773,102.469,
,,,
107.595,128.773,102.469,S000000201
107.714,128.525,102.289,S000000201
,,,S000000201
107.714,128.525,102.289,
107.836,128.319,102.117,
,,,
107.836,128.319,102.117,
107.959,128.153,101.952,
,,,
107.959,128.153,101.952,
108.084,128.028,101.794,
,,,
108.084,128.028,101.794,
108.211,127.943,101.643,
,,,
108.211,127.943,101.643,
108.34,127.9,101.5,
,,,
108.34,127.9,101.5,
108.47,127.897,101.364,
,,,
108.47,127.897,101.364,
108.603,127.935,101.235,
,,,
108.603,127.935,101.235,
108.737,128.014,101.114,
,,,
108.737,128.014,101.114,
108.874,128.133,101.0,
,,,
108.874,128.133,101.0,
109.012,128.294,100.893,
,,,
109.012,128.294,100.893,S000000200
109.152,128.495,100.793,S000000200
,,,S000000200
109.152,128.495,100.793,
109.294,128.737,100.701,
,,,
109.294,128.737,100.701,
109.437,129.019,100.616,
,,,
109.437,129.019,100.616,
109.583,129.343,100.538,
,,,
109.583,129.343,100.538,
109.731,129.707,100.468,
,,,
109.731,129.707,100.468,S000000199
109.88,130.112,100.404,S000000199
,,,S000000199
109.88,130.112,100.404,S000000198
110.034,130.519,100.35,S000000198
,,,S000000198
110.034,130.519,100.35,
110.197,130.889,100.304,
,,,
110.197,130.889,100.304,
110.367,131.223,100.269,
,,,
110.367,131.223,100.269,
110.546,131.521,100.243,
,,,
110.546,131.521,100.243,
110.732,131.782,100.226,
,,,
110.732,131.782,100.226,
110.927,132.006,100.219,
,,,
110.927,132.006,100.219,
111.129,132.195,100.222,
,,,
111.129,132.195,100.222,
111.34,132.346,100.234,
,,,
111.34,132.346,100.234,
111.559,132.461,100.256,
,,,
111.559,132.461,100.256,S000000197
111.785,132.54,100.287,S000000197
,,,S000000197
111.785,132.54,100.287,S000028598
112.02,132.582,100.328,S000028598
,,,S000028598
112.02,132.582,100.328,S000118996
112.263,132.588,100.379,S000118996
,,,S000118996
112.263,132.588,100.379,
112.514,132.557,100.439,
,,,
112.514,132.557,100.439,S000006809
112.6435,132.523,100.474,S000006809
,,,S000006809
112.6435,132.523,100.474,S000006801
112.773,132.489,100.509,S000006801
,,,S000006801
112.773,132.489,100.509,S000002149
112.9065,132.437,100.5485,S000002149
,,,S000002149
112.9065,132.437,100.5485,S000002148
113.04,132.385,100.588,S000002148
,,,S000002148
113.04,132.385,100.588,
113.315,132.245,100.677,
,,,
113.315,132.245,100.677,
113.598,132.068,100.775,
,,,
113.598,132.068,100.775,S000032406
113.889,131.855,100.883,S000032406
,,,S000032406
113.889,131.855,100.883,
114.188,131.605,101.001,
,,,
114.188,131.605,101.001,
114.495,131.319,101.128,
,,,
114.495,131.319,101.128,
114.805,131.02,101.262,
,,,
114.805,131.02,101.262,
115.112,130.735,101.398,
,,,
115.112,130.735,101.398,
115.417,130.461,101.538,
,,,
115.417,130.461,101.538,
115.72,130.201,101.681,
,,,
115.72,130.201,101.681,S000006803
115.87,130.0765,101.754,S000006803
,,,S000006803
115.87,130.0765,101.754,S000006802
116.02,129.952,101.827,S000006802
,,,S000006802
116.02,129.952,101.827,S000006807
116.317,129.716,101.976,S000006807
,,,S000006807
116.317,129.716,101.976,S000006562
116.39075,129.66025000000002,102.014,S000006562
,,,S000006562
116.39075,129.66025000000002,102.014,S000035370
116.4645,129.6045,102.052,S000035370
,,,S000035370
116.4645,129.6045,102.052,S000035369
116.53825,129.54874999999998,102.09,S000035369
,,,S000035369
116.53825,129.54874999999998,102.09,S000035371
116.612,129.493,102.128,S000035371
,,,S000035371
116.612,129.493,102.128,S000000196
116.7585,129.3875,102.206,S000000196
,,,S000000196
116.7585,129.3875,102.206,S000000195
116.905,129.282,102.284,S000000195
,,,S000000195
116.905,129.282,102.284,
117.194,129.084,102.442,
,,,
117.194,129.084,102.442,
117.482,128.898,102.604,
,,,
117.482,128.898,102.604,
117.767,128.725,102.768,
,,,
117.767,128.725,102.768,S000000194
118.049,128.564,102.936,S000000194
,,,S000000194
118.049,128.564,102.936,
118.329,128.416,103.107,
,,,
118.329,128.416,103.107,
118.606,128.28,103.281,
,,,
118.606,128.28,103.281,S000000193
118.881,128.157,103.458,S000000193
,,,S000000193
118.881,128.157,103.458,
119.154,128.046,103.639,
,,,
119.154,128.046,103.639,
119.424,127.948,103.822,
,,,
119.424,127.948,103.822,
119.691,127.862,104.009,
,,,
119.691,127.862,104.009,
119.956,127.788,104.198,
,,,
119.956,127.788,104.198,
120.218,127.728,104.391,
,,,
120.218,127.728,104.391,S000000191
120.34,127.6995,104.4875,S000000191
,,,S000000191
120.34,127.6995,104.4875,S000000192
120.462,127.671,104.584,S000000192
,,,S000000192
120.462,127.671,104.584,
120.673,127.611,104.774,
,,,
120.673,127.611,104.774,S000000190
120.85,127.548,104.962,S000000190
,,,S000000190
120.85,127.548,104.962,
120.993,127.48,105.147,
,,,
120.993,127.48,105.147,S000000189
121.102,127.409,105.33,S000000189
,,,S000000189
121.102,127.409,105.33,
121.178,127.335,105.51,
,,,
121.178,127.335,105.51,
121.22,127.257,105.688,
,,,
121.22,127.257,105.688,S000122091
121.229,127.175,105.863,S000122091
,,,S000122091
121.229,127.175,105.863,S000000188
121.203,127.089,106.035,S000000188
,,,S000000188
121.203,127.089,106.035,
121.144,127.0,106.205,
,,,
121.144,127.0,106.205,
121.052,126.907,106.372,
,,,
121.052,126.907,106.372,
120.925,126.811,106.536,
,,,
120.925,126.811,106.536,S000007228
120.845,126.761,106.617,S000007228
,,,S000007228
120.845,126.761,106.617,S000037852
120.765,126.711,106.698,S000037852
,,,S000037852
120.765,126.711,106.698,
120.571,126.607,106.858,
,,,
120.571,126.607,106.858,
120.344,126.5,107.015,
,,,
120.344,126.5,107.015,
120.082,126.389,107.169,
,,,
120.082,126.389,107.169,S000000186
119.935,126.3315,107.245,S000000186
,,,S000000186
119.935,126.3315,107.245,S000000187
119.788,126.274,107.321,S000000187
,,,S000000187
119.788,126.274,107.321,S000000185
119.459,126.156,107.47,S000000185
,,,S000000185
119.459,126.156,107.47,
119.097,126.034,107.616,
,,,
119.097,126.034,107.616,
118.701,125.908,107.76,
,,,
118.701,125.908,107.76,
118.307,125.779,107.895,
,,,
118.307,125.779,107.895,
117.952,125.644,108.014,
,,,
117.952,125.644,108.014,
117.636,125.505,108.118,
,,,
117.636,125.505,108.118,
117.358,125.361,108.205,
,,,
117.358,125.361,108.205,
117.119,125.213,108.277,
,,,
117.119,125.213,108.277,
116.918,125.06,108.334,
,,,
116.918,125.06,108.334,
116.757,124.902,108.374,
,,,
116.757,124.902,108.374,
116.633,124.74,108.399,
,,,
116.633,124.74,108.399,
116.549,124.573,108.409,
,,,
116.549,124.573,108.409,
116.503,124.401,108.402,
,,,
116.503,124.401,108.402,
116.495,124.225,108.38,
,,,
116.495,124.225,108.38,
116.526,124.044,108.343,
,,,
116.526,124.044,108.343,
116.596,123.858,108.289,
,,,
116.596,123.858,108.289,
116.704,123.668,108.22,
,,,
116.704,123.668,108.22,
116.851,123.473,108.136,
,,,
116.851,123.473,108.136,
117.037,123.273,108.035,
,,,
117.037,123.273,108.035,
117.261,123.069,107.919,
,,,
117.261,123.069,107.919,
117.524,122.86,107.787,
,,,
117.524,122.86,107.787,
117.826,122.647,107.64,
,,,
117.826,122.647,107.64,
118.166,122.428,107.477,
,,,
118.166,122.428,107.477,
118.519,122.204,107.305,
,,,
118.519,122.204,107.305,S000000184
118.863,121.971,107.132,S000000184
,,,S000000184
118.863,121.971,107.132,
119.195,121.73,106.957,
,,,
119.195,121.73,106.957,S000030033
119.3555,121.6055,106.869,S000030033
,,,S000030033
119.3555,121.6055,106.869,S000000183
119.516,121.481,106.781,S000000183
,,,S000000183
119.516,121.481,106.781,
119.827,121.224,106.604,
,,,
119.827,121.224,106.604,
120.127,120.959,106.425,
,,,
120.127,120.959,106.425,S000000182
120.416,120.685,106.245,S000000182
,,,S000000182
120.416,120.685,106.245,S000118344
120.694,120.404,106.063,S000118344
,,,S000118344
120.694,120.404,106.063,S000000181
120.961,120.114,105.88,S000000181
,,,S000000181
120.961,120.114,105.88,
121.218,119.816,105.695,
,,,
121.218,119.816,105.695,
121.464,119.51,105.509,
,,,
121.464,119.51,105.509,
121.699,119.196,105.322,
,,,
121.699,119.196,105.322,
121.923,118.874,105.133,
,,,
121.923,118.874,105.133,
122.136,118.544,104.943,
,,,
122.136,118.544,104.943,
122.338,118.205,104.751,
,,,
122.338,118.205,104.751,
122.53,117.859,104.558,
,,,
122.53,117.859,104.558,
122.711,117.504,104.363,
,,,
122.711,117.504,104.363,S000000180
122.881,117.141,104.167,S000000180
,,,S000000180
122.881,117.141,104.167,S000000179
123.04,116.771,103.97,S000000179
,,,S000000179
123.04,116.771,103.97,
123.188,116.392,103.771,
,,,
123.188,116.392,103.771,S000000178
123.321,116.013,103.568,S000000178
,,,S000000178
123.321,116.013,103.568,S000000177
123.434,115.644,103.361,S000000177
,,,S000000177
123.434,115.644,103.361,
123.526,115.285,103.147,
,,,
123.526,115.285,103.147,
123.598,114.934,102.928,
,,,
123.598,114.934,102.928,
123.65,114.594,102.704,
,,,
123.65,114.594,102.704,
123.681,114.262,102.474,
,,,
123.681,114.262,102.474,S000000176
123.692,113.94,102.239,S000000176
,,,S000000176
123.692,113.94,102.239,S000000175
123.683,113.628,101.998,S000000175
,,,S000000175
123.683,113.628,101.998,
123.653,113.325,101.751,
,,,
123.653,113.325,101.751,
123.604,113.031,101.499,
,,,
123.604,113.031,101.499,
123.534,112.747,101.242,
,,,
123.534,112.747,101.242,
123.443,112.472,100.979,
,,,
123.443,112.472,100.979,
123.333,112.206,100.71,
,,,
123.333,112.206,100.71,
123.202,111.95,100.436,
,,,
123.202,111.95,100.436,
123.051,111.703,100.157,
,,,
123.051,111.703,100.157,
122.879,111.466,99.872,
,,,
122.879,111.466,99.872,
122.688,111.238,99.581,
,,,
122.688,111.238,99.581,S000000173
122.582,111.129,99.433,S000000173
,,,S000000173
122.582,111.129,99.433,S000000174
122.476,111.02,99.285,S000000174
,,,S000000174
122.476,111.02,99.285,
122.244,110.811,98.984,
,,,
122.244,110.811,98.984,
121.991,110.611,98.676,
,,,
121.991,110.611,98.676,
121.735,110.412,98.367,
,,,
121.735,110.412,98.367,
121.491,110.205,98.06,
,,,
121.491,110.205,98.06,
121.26,109.989,97.753,
,,,
121.26,109.989,97.753,S000000172
121.041,109.766,97.449,S000000172
,,,S000000172
121.041,109.766,97.449,
120.835,109.534,97.145,
,,,
120.835,109.534,97.145,
120.641,109.294,96.843,
,,,
120.641,109.294,96.843,
120.46,109.047,96.543,
,,,
120.46,109.047,96.543,S000000171
120.292,108.79,96.244,S000000171
,,,S000000171
120.292,108.79,96.244,
120.136,108.526,95.947,
,,,
120.136,108.526,95.947,S000000169
120.0645,108.39,95.799,S000000169
,,,S000000169
120.0645,108.39,95.799,S000000170
119.993,108.254,95.651,S000000170
,,,S000000170
119.993,108.254,95.651,S000006447
119.9275,108.1135,95.5035,S000006447
,,,S000006447
119.9275,108.1135,95.5035,S000030761
119.862,107.973,95.356,S000030761
,,,S000030761
119.862,107.973,95.356,S000000168
119.744,107.685,95.063,S000000168
,,,S000000168
119.744,107.685,95.063,S000028597
119.6915,107.5365,94.917,S000028597
,,,S000028597
119.6915,107.5365,94.917,S000122090
119.639,107.388,94.771,S000122090
,,,S000122090
119.639,107.388,94.771,S000007587
119.546,107.083,94.481,S000007587
,,,S000007587
119.546,107.083,94.481,S000000165
119.51933333333334,106.97866666666668,94.38466666666666,S000000165
,,,S000000165
119.51933333333334,106.97866666666668,94.38466666666666,S000000167
119.49266666666666,106.87433333333333,94.28833333333333,S000000167
,,,S000000167
119.49266666666666,106.87433333333333,94.28833333333333,S000000166
119.466,106.77,94.192,S000000166
,,,S000000166
119.466,106.77,94.192,
119.398,106.449,93.905,
,,,
119.398,106.449,93.905,S000028530
119.343,106.12,93.619,S000028530
,,,S000028530
119.343,106.12,93.619,S000000164
119.3,105.782,93.334,S000000164
,,,S000000164
119.3,105.782,93.334,S000178041
119.27,105.436,93.051,S000178041
,,,S000178041
119.27,105.436,93.051,
119.253,105.083,92.77,
,,,
119.253,105.083,92.77,
119.244,104.744,92.5,
,,,
119.244,104.744,92.5,
119.24,104.444,92.253,
,,,
119.24,104.444,92.253,
119.241,104.183,92.027,
,,,
119.241,104.183,92.027,S000000163
119.246,103.961,91.824,S000000163
,,,S000000163
119.246,103.961,91.824,
119.256,103.777,91.643,
,,,
119.256,103.777,91.643,
119.271,103.632,91.485,
,,,
119.271,103.632,91.485,
119.29,103.526,91.348,
,,,
119.29,103.526,91.348,
119.315,103.459,91.234,
,,,
119.315,103.459,91.234,
119.344,103.43,91.142,
,,,
119.344,103.43,91.142,
119.378,103.44,91.072,
,,,
119.378,103.44,91.072,
119.416,103.489,91.024,
,,,
119.416,103.489,91.024,
119.459,103.576,90.999,
,,,
119.459,103.576,90.999,
119.507,103.702,90.995,
,,,
119.507,103.702,90.995,
119.56,103.867,91.014,
,,,
119.56,103.867,91.014,
